customer_id,tenure_days,merchant_category,preferred_payment_method,historical_success_rate,historical_failure_rate,velocity_24h,time_since_last_success_days
cust_105044,702,Financial Services,card,0.8282,0.1718,0,8.21
cust_105045,65,Edtech,netbanking,0.7558,0.2442,0,17.35
cust_105046,221,SaaS,netbanking,0.194,0.806,1,19.9
cust_105047,15,Gaming,netbanking,0.9765,0.0235,0,1.36
cust_105048,15,Edtech,UPI,0.8163,0.1837,1,2.28
cust_105049,226,SaaS,UPI,0.9414,0.0586,1,13.15
cust_105050,58,SaaS,UPI,0.148,0.852,1,51.78
cust_105051,126,Gaming,UPI,0.7326,0.2674,0,1.31
cust_105052,87,E-commerce,wallet,0.855,0.145,0,12.81
cust_105053,69,Gaming,card,0.7954,0.2046,0,6.36
cust_105054,471,Gaming,UPI,0.9201,0.0799,0,8.57
cust_105055,100,Edtech,card,0.8504,0.1496,0,0.17
cust_105056,277,Financial Services,netbanking,0.9404,0.0596,0,5.33
cust_105057,177,SaaS,wallet,0.8862,0.1138,2,24.59
cust_105058,253,E-commerce,UPI,0.9284,0.0716,0,6.16
cust_105059,129,E-commerce,UPI,0.9379,0.0621,0,1.52
cust_105060,70,SaaS,UPI,0.8019,0.1981,1,24.95
cust_105061,271,Financial Services,netbanking,0.7839,0.2161,1,5.76
cust_105062,17,SaaS,wallet,0.2426,0.7574,0,23.8
cust_105063,182,E-commerce,netbanking,0.9435,0.0565,1,6.27
cust_105064,112,Gaming,UPI,0.9384,0.0616,1,0.41
cust_105065,303,Edtech,UPI,0.5873,0.4127,2,0.63
cust_105066,35,Edtech,netbanking,0.7346,0.2654,1,5.8
cust_105067,24,Gaming,wallet,0.9241,0.0759,0,2.12
cust_105068,130,E-commerce,UPI,0.2557,0.7443,1,15.06
cust_105069,85,Gaming,UPI,0.9556,0.0444,0,6.82
cust_105070,64,SaaS,netbanking,0.8537,0.1463,0,37.41
cust_105071,118,Gaming,UPI,0.8529,0.1471,0,7.72
cust_105072,33,Gaming,UPI,0.7281,0.2719,0,10.5
cust_105073,97,Financial Services,UPI,0.7114,0.2886,0,15.66
cust_105074,11,Financial Services,netbanking,0.2666,0.7334,0,45.08
cust_105075,20,SaaS,wallet,0.1472,0.8528,0,23.38
cust_105076,87,Gaming,UPI,0.5457,0.4543,1,0.96
cust_105077,3,SaaS,UPI,0.8011,0.1989,0,9.52
cust_105078,84,Gaming,UPI,0.1794,0.8206,0,22.26
cust_105079,3,Gaming,UPI,0.7693,0.2307,0,23.04
cust_105080,156,Edtech,wallet,0.8816,0.1184,0,21.08
cust_105081,111,Gaming,UPI,0.7291,0.2709,0,13.41
cust_105082,282,SaaS,UPI,0.904,0.096,0,11.91
cust_105083,453,E-commerce,card,0.968,0.032,0,5.45
cust_105084,59,Gaming,netbanking,0.8142,0.1858,1,3.22
cust_105085,334,Gaming,card,0.8615,0.1385,1,17.21
cust_105086,202,E-commerce,UPI,0.7666,0.2334,1,14.64
cust_105087,405,Financial Services,UPI,0.8867,0.1133,0,8.26
cust_105088,173,E-commerce,netbanking,0.782,0.218,0,16.92
cust_105089,45,E-commerce,UPI,0.8654,0.1346,0,11.32
cust_105090,25,Gaming,card,0.7697,0.2303,0,15.88
cust_105091,5,SaaS,card,0.7714,0.2286,0,28.29
cust_105092,150,Gaming,card,0.9738,0.0262,1,3.43
cust_105093,245,Financial Services,card,0.9091,0.0909,0,12.4
cust_105094,243,E-commerce,wallet,0.928,0.072,1,5.48
cust_105095,14,Gaming,UPI,0.4355,0.5645,1,24.69
cust_105096,132,E-commerce,card,0.7646,0.2354,0,3.64
cust_105097,72,E-commerce,UPI,0.9048,0.0952,2,21.14
cust_105098,52,Financial Services,card,0.2091,0.7909,0,29.8
cust_105099,74,SaaS,UPI,0.8825,0.1175,0,5.15
cust_105100,167,SaaS,UPI,0.7039,0.2961,0,12.59
cust_105101,128,SaaS,card,0.8252,0.1748,0,8.85
cust_105102,340,E-commerce,card,0.92,0.08,0,13.33
cust_105103,49,Edtech,card,0.8151,0.1849,1,20.41
cust_105104,30,Gaming,UPI,0.8242,0.1758,2,28.2
cust_105105,72,E-commerce,card,0.7409,0.2591,0,4.32
cust_105106,68,Financial Services,card,0.9436,0.0564,0,16.82
cust_105107,165,E-commerce,UPI,0.9658,0.0342,0,5.74
cust_105108,74,Financial Services,netbanking,0.1015,0.8985,0,36.68
cust_105109,150,Financial Services,card,0.9188,0.0812,1,0.27
cust_105110,11,SaaS,UPI,0.8468,0.1532,0,41.52
cust_105111,94,E-commerce,card,0.9468,0.0532,0,3.88
cust_105112,50,E-commerce,card,0.7496,0.2504,0,7.29
cust_105113,108,SaaS,card,0.9135,0.0865,0,15.0
cust_105114,100,SaaS,card,0.7974,0.2026,0,5.27
cust_105115,32,E-commerce,wallet,0.8928,0.1072,0,55.41
cust_105116,81,Edtech,UPI,0.9698,0.0302,0,0.4
cust_105117,283,Edtech,netbanking,0.7618,0.2382,1,8.67
cust_105118,687,E-commerce,UPI,0.2172,0.7828,1,52.25
cust_105119,212,Financial Services,wallet,0.9762,0.0238,0,2.29
cust_105120,85,Gaming,card,0.9615,0.0385,1,7.03
cust_105121,33,SaaS,netbanking,0.8038,0.1962,0,10.98
cust_105122,38,Edtech,UPI,0.7761,0.2239,1,1.0
cust_105123,9,Gaming,card,0.909,0.091,0,3.96
cust_105124,141,SaaS,UPI,0.5786,0.4214,3,4.4
cust_105125,62,SaaS,card,0.7792,0.2208,0,3.77
cust_105126,16,E-commerce,UPI,0.8872,0.1128,0,2.37
cust_105127,4,Gaming,card,0.8608,0.1392,0,36.27
cust_105128,31,Gaming,card,0.8757,0.1243,0,0.62
cust_105129,77,Gaming,card,0.5793,0.4207,1,0.83
cust_105130,29,Edtech,UPI,0.9155,0.0845,0,6.1
cust_105131,499,Financial Services,card,0.7004,0.2996,1,18.97
cust_105132,30,E-commerce,card,0.9051,0.0949,1,4.26
cust_105133,422,Financial Services,card,0.9253,0.0747,0,8.3
cust_105134,63,Gaming,UPI,0.8125,0.1875,0,3.28
cust_105135,135,Gaming,card,0.7999,0.2001,1,17.31
cust_105136,36,Financial Services,UPI,0.755,0.245,1,2.19
cust_105137,21,E-commerce,UPI,0.9402,0.0598,2,20.96
cust_105138,166,Edtech,netbanking,0.7675,0.2325,0,26.58
cust_105139,61,Edtech,netbanking,0.8206,0.1794,0,12.56
cust_105140,160,Gaming,wallet,0.1381,0.8619,1,23.15
cust_105141,55,Gaming,UPI,0.7648,0.2352,0,2.51
cust_105142,96,SaaS,netbanking,0.8155,0.1845,1,0.83
cust_105143,34,SaaS,UPI,0.5949,0.4051,0,4.92
cust_105144,107,Gaming,card,0.738,0.262,0,4.14
cust_105145,148,E-commerce,netbanking,0.7271,0.2729,0,0.89
cust_105146,43,Edtech,UPI,0.3937,0.6063,0,16.7
cust_105147,75,SaaS,UPI,0.88,0.12,1,8.09
cust_105148,23,Financial Services,UPI,0.7262,0.2738,1,1.04
cust_105149,131,E-commerce,card,0.7262,0.2738,0,5.43
cust_105150,262,Edtech,UPI,0.8503,0.1497,0,3.99
cust_105151,177,E-commerce,netbanking,0.4445,0.5555,2,26.94
cust_105152,167,Gaming,wallet,0.9121,0.0879,0,10.05
cust_105153,162,SaaS,netbanking,0.8371,0.1629,3,0.07
cust_105154,2,E-commerce,card,0.9485,0.0515,0,6.0
cust_105155,62,SaaS,netbanking,0.3914,0.6086,0,34.4
cust_105156,280,Gaming,UPI,0.8196,0.1804,0,14.31
cust_105157,148,Edtech,UPI,0.9109,0.0891,0,3.08
cust_105158,17,Gaming,UPI,0.7075,0.2925,0,10.15
cust_105159,371,SaaS,card,0.8601,0.1399,2,5.35
cust_105160,48,Edtech,netbanking,0.9302,0.0698,1,0.09
cust_105161,189,E-commerce,UPI,0.9051,0.0949,0,16.35
cust_105162,88,E-commerce,card,0.7553,0.2447,1,7.0
cust_105163,42,Edtech,UPI,0.8853,0.1147,1,1.79
cust_105164,12,E-commerce,UPI,0.7088,0.2912,0,10.6
cust_105165,77,E-commerce,UPI,0.9118,0.0882,0,23.73
cust_105166,21,Edtech,card,0.8209,0.1791,0,13.81
cust_105167,20,SaaS,netbanking,0.7445,0.2555,0,18.78
cust_105168,34,Financial Services,card,0.2873,0.7127,1,19.84
cust_105169,129,Gaming,UPI,0.936,0.064,1,2.11
cust_105170,131,Financial Services,UPI,0.4822,0.5178,2,32.1
cust_105171,263,E-commerce,UPI,0.3075,0.6925,1,20.33
cust_105172,99,Financial Services,card,0.9275,0.0725,0,3.43
cust_105173,113,Edtech,UPI,0.8998,0.1002,1,2.67
cust_105174,19,Gaming,card,0.961,0.039,0,1.85
cust_105175,48,Gaming,UPI,0.9482,0.0518,0,7.92
cust_105176,174,E-commerce,card,0.8664,0.1336,1,5.72
cust_105177,113,Gaming,card,0.8257,0.1743,1,10.54
cust_105178,12,E-commerce,card,0.9225,0.0775,2,11.61
cust_105179,87,Edtech,netbanking,0.8698,0.1302,2,0.82
cust_105180,156,SaaS,card,0.7827,0.2173,1,10.61
cust_105181,43,Gaming,card,0.7255,0.2745,0,11.52
cust_105182,42,Gaming,UPI,0.4473,0.5527,0,16.2
cust_105183,130,SaaS,netbanking,0.8961,0.1039,1,16.57
cust_105184,53,SaaS,netbanking,0.8105,0.1895,1,5.23
cust_105185,50,Gaming,card,0.9287,0.0713,0,11.54
cust_105186,111,SaaS,wallet,0.8509,0.1491,1,12.86
cust_105187,213,E-commerce,netbanking,0.7673,0.2327,0,3.6
cust_105188,47,SaaS,UPI,0.8699,0.1301,0,6.86
cust_105189,131,SaaS,UPI,0.8546,0.1454,0,0.69
cust_105190,251,Edtech,netbanking,0.7262,0.2738,0,21.32
cust_105191,17,Edtech,card,0.7381,0.2619,0,5.24
cust_105192,47,E-commerce,card,0.3453,0.6547,0,25.14
cust_105193,55,E-commerce,netbanking,0.495,0.505,0,17.42
cust_105194,50,SaaS,netbanking,0.875,0.125,0,7.67
cust_105195,126,SaaS,UPI,0.8775,0.1225,0,6.45
cust_105196,30,SaaS,UPI,0.7901,0.2099,0,3.62
cust_105197,47,E-commerce,wallet,0.978,0.022,0,15.48
cust_105198,6,Edtech,UPI,0.4827,0.5173,1,17.12
cust_105199,63,SaaS,card,0.8934,0.1066,1,9.08
cust_105200,152,SaaS,wallet,0.1825,0.8175,1,27.36
cust_105201,173,Gaming,card,0.444,0.556,2,16.11
cust_105202,191,Financial Services,UPI,0.7275,0.2725,0,5.13
cust_105203,206,Gaming,UPI,0.716,0.284,1,1.16
cust_105204,52,Gaming,UPI,0.1749,0.8251,2,17.78
cust_105205,89,Edtech,UPI,0.8882,0.1118,0,7.26
cust_105206,160,Gaming,UPI,0.9107,0.0893,0,26.12
cust_105207,68,Edtech,netbanking,0.8528,0.1472,1,3.4
cust_105208,188,E-commerce,UPI,0.8614,0.1386,0,15.37
cust_105209,69,Financial Services,UPI,0.8462,0.1538,0,13.2
cust_105210,17,SaaS,UPI,0.9308,0.0692,0,4.78
cust_105211,173,Edtech,card,0.9207,0.0793,0,0.06
cust_105212,19,Edtech,UPI,0.7113,0.2887,0,1.58
cust_105213,64,Financial Services,UPI,0.7124,0.2876,1,8.54
cust_105214,12,SaaS,netbanking,0.2306,0.7694,1,27.2
cust_105215,222,E-commerce,card,0.8783,0.1217,0,6.51
cust_105216,87,SaaS,UPI,0.8444,0.1556,2,8.81
cust_105217,141,Gaming,UPI,0.2889,0.7111,0,38.6
cust_105218,101,SaaS,UPI,0.7418,0.2582,0,7.3
cust_105219,96,Edtech,UPI,0.9774,0.0226,0,0.71
cust_105220,19,Edtech,card,0.8025,0.1975,0,21.28
cust_105221,19,E-commerce,card,0.8051,0.1949,0,5.1
cust_105222,174,SaaS,UPI,0.711,0.289,1,8.99
cust_105223,172,Financial Services,card,0.204,0.796,0,30.57
cust_105224,358,Financial Services,UPI,0.872,0.128,0,0.9
cust_105225,54,Financial Services,UPI,0.9202,0.0798,1,13.13
cust_105226,3,SaaS,UPI,0.918,0.082,1,0.32
cust_105227,69,Gaming,card,0.7181,0.2819,0,6.16
cust_105228,133,Edtech,UPI,0.9599,0.0401,1,5.04
cust_105229,129,Financial Services,netbanking,0.848,0.152,1,4.45
cust_105230,16,Gaming,UPI,0.9068,0.0932,3,7.7
cust_105231,126,Edtech,card,0.7724,0.2276,0,14.7
cust_105232,54,E-commerce,UPI,0.8326,0.1674,0,0.12
cust_105233,52,E-commerce,UPI,0.8059,0.1941,0,9.89
cust_105234,270,E-commerce,netbanking,0.718,0.282,0,1.44
cust_105235,26,Edtech,wallet,0.8884,0.1116,0,2.02
cust_105236,221,E-commerce,UPI,0.8733,0.1267,1,5.0
cust_105237,85,Edtech,netbanking,0.8461,0.1539,1,2.51
cust_105238,62,Edtech,wallet,0.7444,0.2556,0,15.19
cust_105239,72,E-commerce,card,0.9118,0.0882,0,12.14
cust_105240,229,E-commerce,card,0.9031,0.0969,0,4.16
cust_105241,24,Gaming,netbanking,0.7291,0.2709,0,16.13
cust_105242,151,Edtech,card,0.5367,0.4633,1,22.82
cust_105243,23,Financial Services,card,0.975,0.025,1,13.5
cust_105244,181,Financial Services,netbanking,0.9649,0.0351,0,11.44
cust_105245,44,Edtech,card,0.9426,0.0574,0,9.1
cust_105246,65,SaaS,UPI,0.9208,0.0792,0,0.81
cust_105247,116,Edtech,netbanking,0.8913,0.1087,0,0.69
cust_105248,74,Edtech,card,0.9423,0.0577,0,3.17
cust_105249,32,SaaS,UPI,0.8316,0.1684,0,4.35
cust_105250,157,Edtech,card,0.7783,0.2217,0,10.15
cust_105251,78,Edtech,netbanking,0.9688,0.0312,0,12.95
cust_105252,158,Gaming,UPI,0.9571,0.0429,1,11.36
cust_105253,19,E-commerce,UPI,0.8031,0.1969,0,3.84
cust_105254,84,Gaming,UPI,0.8452,0.1548,0,6.68
cust_105255,1,Edtech,card,0.9723,0.0277,0,4.18
cust_105256,12,Financial Services,UPI,0.8952,0.1048,0,27.39
cust_105257,68,Edtech,UPI,0.4434,0.5566,0,15.82
cust_105258,107,SaaS,UPI,0.7816,0.2184,0,4.62
cust_105259,196,E-commerce,UPI,0.7585,0.2415,0,12.78
cust_105260,69,Edtech,card,0.8473,0.1527,0,5.29
cust_105261,85,Gaming,wallet,0.8985,0.1015,0,23.54
cust_105262,24,Financial Services,UPI,0.9259,0.0741,1,34.32
cust_105263,13,SaaS,netbanking,0.4557,0.5443,0,15.77
cust_105264,254,Financial Services,UPI,0.902,0.098,0,1.46
cust_105265,130,SaaS,wallet,0.8698,0.1302,0,6.2
cust_105266,24,E-commerce,card,0.7256,0.2744,0,2.74
cust_105267,27,E-commerce,card,0.7377,0.2623,1,0.6
cust_105268,100,Edtech,card,0.711,0.289,0,0.75
cust_105269,25,Financial Services,card,0.9025,0.0975,0,7.78
cust_105270,35,SaaS,UPI,0.8713,0.1287,1,23.19
cust_105271,105,Gaming,UPI,0.9693,0.0307,0,29.67
cust_105272,66,Financial Services,netbanking,0.5804,0.4196,0,8.46
cust_105273,223,Financial Services,netbanking,0.9017,0.0983,0,10.21
cust_105274,1,Gaming,UPI,0.703,0.297,0,0.98
cust_105275,40,E-commerce,UPI,0.7074,0.2926,1,5.55
cust_105276,532,SaaS,UPI,0.7937,0.2063,0,10.41
cust_105277,7,Financial Services,card,0.164,0.836,0,16.51
cust_105278,21,Gaming,netbanking,0.7037,0.2963,1,8.11
cust_105279,42,Financial Services,card,0.8783,0.1217,0,1.57
cust_105280,141,Financial Services,UPI,0.7794,0.2206,0,17.02
cust_105281,130,Gaming,card,0.4624,0.5376,0,20.05
cust_105282,141,Financial Services,card,0.947,0.053,0,34.82
cust_105283,375,E-commerce,UPI,0.8707,0.1293,1,7.17
cust_105284,7,Edtech,card,0.129,0.871,2,16.74
cust_105285,54,Edtech,UPI,0.9264,0.0736,0,8.66
cust_105286,55,Gaming,card,0.861,0.139,0,3.38
cust_105287,13,SaaS,netbanking,0.7632,0.2368,0,0.02
cust_105288,211,Financial Services,wallet,0.796,0.204,1,2.57
cust_105289,429,SaaS,netbanking,0.9118,0.0882,0,2.7
cust_105290,2,Financial Services,UPI,0.9282,0.0718,0,0.22
cust_105291,607,E-commerce,UPI,0.8698,0.1302,1,7.77
cust_105292,11,Gaming,card,0.2201,0.7799,0,15.9
cust_105293,227,Edtech,card,0.8171,0.1829,3,1.29
cust_105294,528,SaaS,UPI,0.7102,0.2898,0,14.68
cust_105295,37,Edtech,card,0.3681,0.6319,1,18.2
cust_105296,62,SaaS,UPI,0.8765,0.1235,0,1.83
cust_105297,73,Edtech,card,0.962,0.038,0,17.14
cust_105298,88,Financial Services,UPI,0.9214,0.0786,0,15.96
cust_105299,47,SaaS,card,0.7269,0.2731,0,4.18
cust_105300,288,E-commerce,netbanking,0.937,0.063,0,12.12
cust_105301,231,SaaS,wallet,0.945,0.055,0,8.25
cust_105302,65,SaaS,UPI,0.7569,0.2431,0,15.64
cust_105303,197,Financial Services,netbanking,0.8701,0.1299,0,7.49
cust_105304,14,SaaS,UPI,0.8918,0.1082,1,14.21
cust_105305,8,SaaS,UPI,0.9086,0.0914,1,3.94
cust_105306,9,SaaS,card,0.9149,0.0851,3,19.32
cust_105307,104,Edtech,card,0.7996,0.2004,0,17.04
cust_105308,25,Financial Services,UPI,0.7514,0.2486,1,37.65
cust_105309,157,Gaming,UPI,0.4132,0.5868,1,17.82
cust_105310,177,Financial Services,netbanking,0.8572,0.1428,0,0.43
cust_105311,28,E-commerce,UPI,0.9755,0.0245,0,12.95
cust_105312,58,Edtech,netbanking,0.9697,0.0303,0,6.04
cust_105313,123,SaaS,netbanking,0.951,0.049,0,4.68
cust_105314,243,SaaS,UPI,0.9758,0.0242,0,5.89
cust_105315,185,E-commerce,UPI,0.7665,0.2335,0,9.03
cust_105316,317,Gaming,UPI,0.848,0.152,0,5.81
cust_105317,53,Financial Services,card,0.2169,0.7831,0,29.23
cust_105318,206,Edtech,netbanking,0.7348,0.2652,0,41.8
cust_105319,30,SaaS,card,0.8264,0.1736,0,16.98
cust_105320,78,SaaS,card,0.7133,0.2867,2,0.7
cust_105321,28,Edtech,wallet,0.8626,0.1374,1,4.57
cust_105322,6,SaaS,UPI,0.78,0.22,0,2.38
cust_105323,23,E-commerce,card,0.9001,0.0999,0,2.74
cust_105324,107,Financial Services,netbanking,0.8632,0.1368,0,19.48
cust_105325,315,E-commerce,UPI,0.8674,0.1326,0,6.46
cust_105326,107,Gaming,UPI,0.8753,0.1247,0,10.24
cust_105327,1,Gaming,wallet,0.8052,0.1948,0,24.9
cust_105328,14,Edtech,UPI,0.8797,0.1203,0,55.6
cust_105329,1,Gaming,card,0.8893,0.1107,1,4.51
cust_105330,382,Financial Services,netbanking,0.3611,0.6389,0,23.52
cust_105331,412,E-commerce,wallet,0.8025,0.1975,0,18.8
cust_105332,44,Financial Services,UPI,0.8593,0.1407,0,2.35
cust_105333,129,E-commerce,card,0.7288,0.2712,0,5.16
cust_105334,57,SaaS,wallet,0.9485,0.0515,1,24.52
cust_105335,51,Gaming,card,0.973,0.027,1,11.39
cust_105336,43,E-commerce,UPI,0.9494,0.0506,0,38.76
cust_105337,73,SaaS,netbanking,0.9185,0.0815,1,5.14
cust_105338,124,E-commerce,card,0.7396,0.2604,0,50.67
cust_105339,168,Financial Services,UPI,0.8568,0.1432,0,0.92
cust_105340,83,SaaS,netbanking,0.8959,0.1041,1,7.58
cust_105341,144,Gaming,UPI,0.8114,0.1886,0,7.04
cust_105342,111,SaaS,UPI,0.817,0.183,0,2.32
cust_105343,52,SaaS,card,0.7487,0.2513,0,3.23
cust_105344,245,E-commerce,UPI,0.964,0.036,0,30.54
cust_105345,118,E-commerce,card,0.7617,0.2383,0,0.2
cust_105346,125,Gaming,card,0.8821,0.1179,0,6.2
cust_105347,297,Gaming,UPI,0.5485,0.4515,0,6.18
cust_105348,200,SaaS,netbanking,0.9747,0.0253,1,0.75
cust_105349,52,SaaS,card,0.9688,0.0312,2,10.01
cust_105350,93,SaaS,UPI,0.9526,0.0474,0,7.87
cust_105351,362,Gaming,UPI,0.7956,0.2044,1,2.78
cust_105352,26,Gaming,UPI,0.9195,0.0805,0,0.22
cust_105353,71,Financial Services,wallet,0.8004,0.1996,0,14.26
cust_105354,16,E-commerce,UPI,0.7745,0.2255,0,22.45
cust_105355,25,Gaming,UPI,0.8059,0.1941,0,7.22
cust_105356,213,Financial Services,UPI,0.9586,0.0414,0,15.71
cust_105357,91,E-commerce,UPI,0.341,0.659,0,29.0
cust_105358,430,Financial Services,card,0.5153,0.4847,1,2.64
cust_105359,2,E-commerce,card,0.926,0.074,0,15.24
cust_105360,143,Edtech,wallet,0.9745,0.0255,0,5.57
cust_105361,41,SaaS,UPI,0.7538,0.2462,1,38.12
cust_105362,601,Edtech,card,0.7417,0.2583,0,2.52
cust_105363,39,Gaming,UPI,0.787,0.213,0,0.59
cust_105364,153,Gaming,UPI,0.9517,0.0483,0,7.87
cust_105365,437,SaaS,card,0.746,0.254,0,15.0
cust_105366,161,E-commerce,netbanking,0.4339,0.5661,0,34.58
cust_105367,43,Gaming,netbanking,0.8094,0.1906,0,26.15
cust_105368,399,Financial Services,UPI,0.1276,0.8724,1,17.47
cust_105369,71,Financial Services,wallet,0.721,0.279,0,7.99
cust_105370,143,E-commerce,wallet,0.7938,0.2062,1,3.61
cust_105371,13,SaaS,card,0.1331,0.8669,0,17.98
cust_105372,263,Gaming,UPI,0.4241,0.5759,0,20.07
cust_105373,10,SaaS,UPI,0.8698,0.1302,0,22.6
cust_105374,48,Edtech,UPI,0.3039,0.6961,1,31.01
cust_105375,369,E-commerce,card,0.8461,0.1539,0,17.23
cust_105376,86,Gaming,UPI,0.8798,0.1202,0,2.53
cust_105377,19,E-commerce,UPI,0.2842,0.7158,0,36.93
cust_105378,321,Edtech,card,0.9508,0.0492,1,23.19
cust_105379,85,Financial Services,UPI,0.7788,0.2212,0,3.7
cust_105380,6,E-commerce,UPI,0.5715,0.4285,0,2.69
cust_105381,38,E-commerce,wallet,0.9136,0.0864,0,2.73
cust_105382,140,Financial Services,netbanking,0.867,0.133,0,20.84
cust_105383,50,Edtech,UPI,0.4993,0.5007,0,24.4
cust_105384,55,Financial Services,card,0.9313,0.0687,0,12.07
cust_105385,52,Financial Services,UPI,0.975,0.025,0,11.59
cust_105386,33,Gaming,netbanking,0.8685,0.1315,1,36.88
cust_105387,132,Edtech,UPI,0.5683,0.4317,0,7.62
cust_105388,22,Gaming,UPI,0.9717,0.0283,0,12.73
cust_105389,26,E-commerce,netbanking,0.765,0.235,0,5.87
cust_105390,178,E-commerce,card,0.788,0.212,0,4.88
cust_105391,44,E-commerce,card,0.9564,0.0436,0,12.94
cust_105392,105,Financial Services,UPI,0.3723,0.6277,0,17.5
cust_105393,60,SaaS,card,0.7574,0.2426,0,14.05
cust_105394,26,E-commerce,netbanking,0.722,0.278,0,3.57
cust_105395,139,E-commerce,netbanking,0.1563,0.8437,0,28.74
cust_105396,259,Financial Services,card,0.8437,0.1563,0,17.57
cust_105397,179,Edtech,card,0.3479,0.6521,2,15.7
cust_105398,75,Gaming,UPI,0.8053,0.1947,0,8.84
cust_105399,45,E-commerce,card,0.7208,0.2792,1,23.04
cust_105400,10,Gaming,netbanking,0.7741,0.2259,1,3.55
cust_105401,44,SaaS,netbanking,0.7472,0.2528,1,8.98
cust_105402,18,Gaming,UPI,0.7394,0.2606,1,29.48
cust_105403,209,Financial Services,wallet,0.712,0.288,0,2.4
cust_105404,3,SaaS,card,0.7797,0.2203,0,1.96
cust_105405,188,SaaS,UPI,0.7574,0.2426,0,5.49
cust_105406,12,Edtech,UPI,0.8115,0.1885,0,19.1
cust_105407,189,Gaming,UPI,0.1709,0.8291,1,19.17
cust_105408,156,Financial Services,card,0.8399,0.1601,0,9.62
cust_105409,138,Gaming,UPI,0.7523,0.2477,1,21.53
cust_105410,51,SaaS,UPI,0.8789,0.1211,0,4.72
cust_105411,203,Financial Services,UPI,0.8649,0.1351,0,3.69
cust_105412,29,E-commerce,UPI,0.1967,0.8033,0,25.7
cust_105413,104,Gaming,wallet,0.8176,0.1824,1,1.25
cust_105414,8,Gaming,UPI,0.9057,0.0943,0,7.46
cust_105415,88,Financial Services,card,0.8923,0.1077,2,1.26
cust_105416,50,Financial Services,UPI,0.8193,0.1807,0,7.87
cust_105417,97,E-commerce,UPI,0.851,0.149,1,0.21
cust_105418,61,SaaS,netbanking,0.7496,0.2504,0,4.27
cust_105419,36,Edtech,UPI,0.7948,0.2052,0,17.0
cust_105420,11,Gaming,UPI,0.9687,0.0313,0,15.2
cust_105421,5,SaaS,UPI,0.8968,0.1032,0,5.27
cust_105422,40,Gaming,UPI,0.82,0.18,2,0.4
cust_105423,5,SaaS,card,0.896,0.104,0,15.31
cust_105424,144,Financial Services,netbanking,0.839,0.161,2,3.68
cust_105425,85,Financial Services,card,0.9261,0.0739,0,2.06
cust_105426,128,SaaS,UPI,0.7006,0.2994,0,2.74
cust_105427,69,Gaming,UPI,0.4295,0.5705,1,17.55
cust_105428,6,E-commerce,card,0.8762,0.1238,0,45.64
cust_105429,92,Edtech,UPI,0.7241,0.2759,0,3.22
cust_105430,206,Financial Services,UPI,0.8847,0.1153,1,18.61
cust_105431,10,SaaS,UPI,0.8509,0.1491,1,2.16
cust_105432,53,Financial Services,UPI,0.8923,0.1077,0,4.22
cust_105433,45,Financial Services,UPI,0.9051,0.0949,0,2.18
cust_105434,395,Gaming,UPI,0.9624,0.0376,1,4.75
cust_105435,32,SaaS,card,0.7388,0.2612,1,0.57
cust_105436,301,Gaming,wallet,0.8279,0.1721,0,9.51
cust_105437,72,Gaming,UPI,0.8561,0.1439,0,6.09
cust_105438,205,Gaming,UPI,0.7752,0.2248,0,21.27
cust_105439,30,Financial Services,UPI,0.8517,0.1483,1,2.13
cust_105440,57,Gaming,UPI,0.9669,0.0331,1,5.21
cust_105441,92,E-commerce,wallet,0.7106,0.2894,0,2.33
cust_105442,395,Edtech,wallet,0.9664,0.0336,0,1.57
cust_105443,66,E-commerce,UPI,0.8518,0.1482,0,0.81
cust_105444,8,Gaming,UPI,0.7702,0.2298,1,4.41
cust_105445,744,Edtech,card,0.7835,0.2165,0,4.88
cust_105446,27,Gaming,card,0.9059,0.0941,0,3.16
cust_105447,21,Gaming,UPI,0.7185,0.2815,0,0.6
cust_105448,21,SaaS,netbanking,0.8265,0.1735,0,0.66
cust_105449,142,Gaming,UPI,0.9695,0.0305,1,10.53
cust_105450,159,SaaS,UPI,0.8236,0.1764,1,4.15
cust_105451,344,Edtech,card,0.7659,0.2341,1,6.49
cust_105452,8,Gaming,card,0.8093,0.1907,0,1.93
cust_105453,36,E-commerce,card,0.9722,0.0278,0,18.75
cust_105454,17,E-commerce,UPI,0.4078,0.5922,0,53.84
cust_105455,15,Edtech,UPI,0.7218,0.2782,1,12.63
cust_105456,27,Gaming,UPI,0.4139,0.5861,0,21.01
cust_105457,176,Financial Services,card,0.849,0.151,0,26.36
cust_105458,37,Financial Services,UPI,0.94,0.06,0,9.71
cust_105459,6,Gaming,card,0.8416,0.1584,0,13.76
cust_105460,199,E-commerce,card,0.7363,0.2637,0,10.12
cust_105461,166,Gaming,UPI,0.8383,0.1617,0,33.73
cust_105462,43,SaaS,UPI,0.849,0.151,0,8.18
cust_105463,359,Gaming,card,0.4218,0.5782,0,25.18
cust_105464,118,E-commerce,card,0.8947,0.1053,0,10.07
cust_105465,68,SaaS,UPI,0.943,0.057,0,45.34
cust_105466,52,Financial Services,wallet,0.8735,0.1265,0,13.18
cust_105467,15,Financial Services,UPI,0.7086,0.2914,0,8.98
cust_105468,180,SaaS,card,0.9519,0.0481,0,24.34
cust_105469,73,E-commerce,UPI,0.7959,0.2041,0,5.11
